2023-01-30 22:05:52.721310,1,2.152756
2023-01-30 22:05:55.699356,1,0.16402
2023-01-30 22:06:00.689882,1,0.161213
2023-01-30 22:06:05.660580,1,0.135487
2023-01-30 22:06:10.689446,1,0.16158
2023-01-30 22:06:15.696128,1,0.170258
2023-01-30 22:06:20.679908,1,0.156609
2023-01-30 22:06:25.703463,1,0.175065
2023-01-30 22:06:30.698578,1,0.172413
2023-01-30 22:06:35.707162,1,0.176294
2023-01-30 22:06:40.668378,1,0.142326
2023-01-30 22:06:45.691517,1,0.158391
2023-01-30 22:06:50.690355,1,0.160367
2023-01-30 22:06:55.700576,1,0.170252
2023-01-30 22:07:00.686665,1,0.16015
2023-01-30 22:07:05.701209,1,0.17311
2023-01-30 22:07:10.699227,1,0.171387
2023-01-30 22:07:15.687852,1,0.165144
2023-01-30 22:07:20.670866,1,0.139706
2023-01-30 22:07:25.706846,1,0.183528
2023-01-30 22:07:30.680382,1,0.157752
2023-01-30 22:07:35.689329,1,0.158523
2023-01-30 22:07:45.825409,1,0.163177
2023-01-30 22:07:50.787644,1,0.151923
2023-01-30 22:07:59.131742,1,0.160978
2023-01-30 22:08:04.126314,1,0.161974
2023-01-30 22:08:09.114855,1,0.153593
2023-01-30 22:08:14.121564,1,0.160918
2023-01-30 22:08:19.115892,1,0.157278
2023-01-30 22:08:24.127873,1,0.162503
2023-01-30 22:08:29.118218,1,0.159243
2023-01-30 22:08:34.117761,1,0.161195
2023-01-30 22:08:39.101802,1,0.145775
2023-01-30 22:14:44.738450,1,0.165712
2023-01-30 22:17:14.302648,1,7.206164
2023-01-30 22:28:15.446510,1,0.164419
2023-01-30 23:17:40.925676,1,0.170176
2023-01-30 23:17:50.474777,1,0.160267
2023-01-30 23:18:30.776202,1,0.174453
2023-01-30 23:19:30.773560,1,0.168069
2023-01-30 23:20:47.045928,1,7.170954
2023-01-30 23:21:47.040191,1,7.177828
2023-01-30 23:22:40.013606,1,0.156069
2023-01-30 23:25:40.045726,1,0.165662
2023-01-30 23:26:40.000856,1,0.148364
2023-01-30 23:27:40.015311,1,0.157983
2023-01-30 23:28:39.995543,1,0.135109
2023-01-30 23:29:40.018049,1,0.161917
2023-01-30 23:30:51.038266,1,11.178438
2023-01-30 23:31:40.026474,1,0.16636
2023-01-30 23:32:40.016299,1,0.145699
2023-01-30 23:33:40.022943,1,0.164017
2023-01-30 23:34:39.990843,1,0.129869
2023-01-30 23:35:40.031819,1,0.17126
2023-01-30 23:36:40.024814,1,0.163202
2023-01-30 23:37:40.029824,1,0.168471
2023-01-30 23:38:40.035727,1,0.172456
2023-01-30 23:39:40.030513,1,0.161764
2023-01-30 23:40:44.029679,1,4.168918
2023-01-30 23:43:40.051666,1,0.16671
2023-01-30 23:44:40.048959,1,0.173737
2023-01-31 00:20:40.078900,1,0.178182
2023-01-31 00:22:15.019488,1,35.164272
2023-01-31 00:40:15.055532,1,35.180359
2023-01-31 00:40:40.034282,1,0.18026
2023-01-31 00:41:40.023502,1,0.165398
2023-01-31 00:59:40.044923,1,0.16904
2023-01-31 01:16:40.044474,1,0.165776
2023-01-31 01:17:40.504985,1,0.650795
2023-01-31 01:18:40.615011,1,0.762887
2023-01-31 01:19:40.182863,1,0.324355
2023-01-31 01:20:40.073491,1,0.218524
2023-01-31 01:21:40.631783,1,0.773653
2023-01-31 01:38:40.206082,1,0.291399
2023-01-31 01:57:40.039109,1,0.163007
2023-01-31 02:16:40.057383,1,0.173026
2023-01-31 02:17:40.081335,1,0.233435
2023-01-31 02:18:40.034446,1,0.179185
2023-01-31 02:19:40.057173,1,0.211379
2023-01-31 02:20:40.028743,1,0.172648
2023-01-31 02:21:40.025101,1,0.178015
2023-01-31 02:22:40.033984,1,0.176154
2023-01-31 02:23:40.020119,1,0.167096
2023-01-31 02:24:40.021264,1,0.17188
2023-01-31 02:25:40.019555,1,0.168902
2023-01-31 02:26:40.060257,1,0.217203
2023-01-31 02:27:40.026675,1,0.173965
2023-01-31 02:28:40.083840,1,0.234285
2023-01-31 02:29:40.022874,1,0.170304
2023-01-31 02:47:40.049018,1,0.17588
2023-01-31 02:48:40.027157,1,0.166506
2023-01-31 03:05:40.053069,1,0.181178
2023-01-31 03:24:40.061765,1,0.191696
2023-01-31 03:25:40.027828,1,0.174699
2023-01-31 03:26:40.022261,1,0.174972
2023-01-31 03:27:40.052504,1,0.196881
2023-01-31 03:28:40.041898,1,0.187852
2023-01-31 03:45:40.092898,1,0.218847
2023-01-31 04:17:40.030688,1,0.173701
2023-01-31 04:35:40.054431,1,0.191275
2023-01-31 04:36:40.022911,1,0.17095
2023-01-31 05:09:40.243848,1,0.326635
2023-01-31 05:28:40.072315,1,0.186638
2023-01-31 05:29:40.029714,1,0.170414
2023-01-31 05:30:40.023908,1,0.173607
2023-01-31 05:31:40.032725,1,0.178014
2023-01-31 05:32:40.017647,1,0.165361
2023-01-31 06:23:40.062203,1,0.183361
2023-01-31 06:40:40.067963,1,0.184535
2023-01-31 06:57:40.036827,1,0.160115
2023-01-31 07:32:40.074243,1,0.184508
2023-01-31 07:33:40.030649,1,0.16838
2023-01-31 07:34:40.041245,1,0.174726
2023-01-31 07:35:40.026849,1,0.168098
2023-01-31 07:36:40.016870,1,0.165669
2023-01-31 07:37:40.016807,1,0.159529
2023-01-31 08:20:40.157153,1,0.174083
2023-01-31 08:55:40.058645,1,0.166342
2023-01-31 08:56:40.036194,1,0.163674
2023-01-31 09:12:40.008186,1,0.15676
2023-01-31 09:13:40.036347,1,0.152486
2023-01-31 09:14:40.030272,1,0.157108
2023-01-31 09:15:40.009082,1,0.149944
2023-01-31 09:16:59.038365,1,19.18598
2023-01-31 09:18:15.020871,1,35.169966
2023-01-31 09:18:41.027937,1,1.173266
2023-01-31 09:19:59.038542,1,19.182206
2023-01-31 09:20:40.007243,1,0.151397
2023-01-31 09:21:40.038193,1,0.177446
2023-01-31 09:22:40.025627,1,0.171354
2023-01-31 09:23:40.025795,1,0.161846
2023-01-31 09:24:40.029978,1,0.175103
2023-01-31 09:25:40.022928,1,0.169713
2023-01-31 09:26:40.020722,1,0.159475
2023-01-31 09:27:39.996600,1,0.148563
2023-01-31 09:28:40.023587,1,0.173496
2023-01-31 09:29:40.020927,1,0.17218
2023-01-31 09:30:40.012622,1,0.16156
2023-01-31 09:31:40.008357,1,0.159576
2023-01-31 09:32:40.011500,1,0.16044
2023-01-31 09:33:40.010639,1,0.151575
2023-01-31 09:34:40.003403,1,0.148708
2023-01-31 09:35:39.989917,1,0.140167
2023-01-31 09:36:40.090930,1,0.240299
2023-01-31 09:37:39.995065,1,0.147451
2023-01-31 09:54:40.024029,1,0.160584
2023-01-31 10:11:40.026445,1,0.143396
2023-01-31 10:45:40.056938,1,0.170839
2023-01-31 11:03:40.069446,1,0.179612
2023-01-31 11:20:40.034713,1,0.167911
2023-01-31 11:37:43.032103,1,3.168418
2023-01-31 11:40:40.019923,1,0.162608
2023-01-31 11:41:40.024954,1,0.174536
2023-01-31 12:14:40.047920,1,0.186272
2023-01-31 12:48:40.051912,1,0.190544
2023-01-31 13:06:51.016996,1,11.141718
2023-01-31 13:07:40.026269,1,0.171992
2023-01-31 13:25:40.025916,1,0.156605
2023-01-31 13:26:40.007668,1,0.153539
2023-01-31 13:27:40.030002,1,0.171252
2023-01-31 13:28:40.011960,1,0.162706
2023-01-31 13:29:40.029668,1,0.174322
2023-01-31 13:30:40.025803,1,0.16828
2023-01-31 14:04:39.999612,1,0.136617
2023-01-31 14:55:40.069715,1,0.17568
2023-01-31 15:12:40.336706,1,0.163426
2023-01-31 15:29:40.035016,1,0.164816
2023-01-31 15:32:40.181618,1,0.318301
2023-01-31 15:33:40.031727,1,0.163163
2023-01-31 15:34:40.023210,1,0.175383
2023-01-31 15:35:40.034911,1,0.181059
2023-01-31 15:36:40.019234,1,0.160641
2023-01-31 15:37:40.022939,1,0.173998
2023-01-31 15:38:40.033409,1,0.174493
2023-01-31 15:39:40.027324,1,0.167294
2023-01-31 15:40:40.021888,1,0.170198
2023-01-31 15:41:40.021917,1,0.16973
2023-01-31 15:42:40.023442,1,0.172772
2023-01-31 16:00:40.019248,1,0.157177
2023-01-31 16:17:40.025948,1,0.161519
2023-01-31 16:18:40.029812,1,0.161211
2023-01-31 16:19:40.008126,1,0.162091
2023-01-31 16:20:40.018517,1,0.165058
2023-01-31 16:21:40.029587,1,0.170056
2023-01-31 16:22:40.014439,1,0.161627
2023-01-31 16:23:40.029088,1,0.168079
2023-01-31 16:24:40.006943,1,0.1541
2023-01-31 16:25:40.017911,1,0.167471
2023-01-31 16:26:40.005329,1,0.147933
2023-01-31 16:27:40.016077,1,0.159046
2023-01-31 16:28:40.006664,1,0.150483
2023-01-31 16:29:39.992210,1,0.138983
2023-01-31 16:30:40.023459,1,0.171464
2023-01-31 17:04:40.034321,1,0.160049
2023-01-31 17:06:40.058287,1,0.177749
2023-01-31 17:07:40.024061,1,0.160399
2023-01-31 17:08:40.020542,1,0.171934
2023-01-31 17:09:40.012191,1,0.155728
2023-01-31 17:10:40.011416,1,0.160761
2023-01-31 17:11:31.901700,1,0.153815
2023-01-31 17:11:40.000969,1,0.147335
